low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
273.46,280.19,275.12,277.71,21426.74,5944078.44,264.0237594172063,254.71894054750697,9.304818869699318,7.0940842322325635,4.421469274933509
278.22,283.0,278.6,282.59,20060.55,5618365.29,266.88010412225145,256.78346346993175,10.096640652319707,7.694595516249993,4.804090272139428
282.2,296.0,283.03,288.27,28720.71,8315290.02,270.17085733421277,259.11579950921475,11.055057824998016,8.366687977999598,5.376739693996836
279.25,286.99,283.96,285.82,20790.45,5898921.94,272.5784177443339,261.0938884344728,11.484529309861102,8.9902562443719,4.988546130978406
286.15,300.0,286.9,295.17,33675.21,9867602.57,276.0540457836671,263.6180448467514,12.436000936915718,9.679405182880664,5.513191508070108
294.4,308.48,295.59,304.05,30679.48,9258154.13,280.3611156631029,266.6130044877518,13.748111175351085,10.49314638137475,6.509929587952669
301.7,319.6,304.77,313.73,31657.38,9831879.91,285.4947901764717,270.1031523034944,15.391637872977299,11.47284467969526,7.837586386564077
313.5,334.05,314.95,328.78,38136.6,12367475.77,292.1540532262453,274.44958546622223,17.70446776002308,12.719169295760826,9.970596928524504
302.99,334.67,328.15,310.06,28649.04,9115142.28,294.9088142683614,277.08739395021905,17.821420318142373,13.739619500237136,8.163601635810473
303.01,329.85,309.3,328.98,14020.62,4435611.06,300.150535150152,280.9312906946652,19.219244455486773,14.835544491287067,8.767399928399414
320.0,369.02,325.78,361.98,44128.12,15340060.07,309.66276051166705,286.93489879138264,22.72786172028441,16.414007937086534,12.627707566395749
360.4,420.77,361.73,398.21,75165.25,29231893.79,323.2854127406413,295.17749888094284,28.107913859698442,18.752789121608917,18.71024947617905
368.11,502.0,404.55,404.3,102836.94,45952886.39,335.74919539592725,303.2606471120141,32.48854828391313,21.49994095406976,21.977214659686744
364.37,448.79,407.99,383.22,59345.77,23867619.71,343.0523961042461,309.18356214077414,33.86883396347196,23.973719555950204,19.790228815043506
353.26,396.67,387.77,371.79,46753.83,17456826.57,347.47356593436206,313.8210760562871,33.65248987807496,25.90947362037516,15.4860325153996
371.07,392.82,374.41,385.76,26232.37,10058975.27,353.3637865598448,319.1498852373186,34.213901322526226,27.570359160805378,13.287084323441697
366.18,390.47,384.62,371.87,27164.76,10355751.72,356.21089631986865,323.0550789234538,33.155817396414875,28.687450807927277,8.936733176975196
360.54,386.79,372.86,379.88,25175.75,9477408.94,359.8522968860427,327.2643323365418,32.587964549500896,29.467553556242,6.240821986517794
323.63,381.44,378.32,337.69,47566.89,17008397.14,356.4427127497284,328.03660401531835,28.406108734410054,29.255264591875612,-1.6983117149311155
294.0,341.41,336.66,303.0,50855.93,15939271.77,348.2207569420779,326.18204075492037,22.038716187157547,27.811954910932002,-11.54647744754891
308.42,344.78,309.9,334.94,36439.1,11886431.63,346.1775635663736,326.8307784767794,19.346785089594164,26.11892094666443,-13.544271714140535
325.0,342.0,337.17,333.51,24269.32,8106822.27,344.2287076330853,327.32553562664856,16.903172006436762,24.275771158618902,-14.74519830436428
325.45,356.1,336.28,331.61,25224.62,8462312.91,342.28736799722606,327.6429033580085,14.644464639217574,22.34950985473864,-15.410090431042129
314.6,334.99,333.02,317.0,27063.93,8768484.87,338.3970036899605,326.8545401463029,11.542463543657618,20.188100592522435,-17.291274097729634
315.0,332.2,319.3,330.9,20088.97,6507645.44,337.2436185068897,327.1542038391698,10.089414667719893,18.168363407561927,-16.157897479684067
329.0,350.44,330.95,335.44,27389.82,9214462.2,336.96613873659896,327.7679665177506,9.198172218848356,16.374325169819212,-14.352305901941712
330.28,337.89,336.0,337.06,26870.04,8987857.94,336.98057893096836,328.45626529421446,8.524313636753902,14.80432286320615,-12.560018452904494
324.94,336.48,334.53,324.95,26672.92,8856879.85,335.1297206338963,328.1965419390871,6.933178694809158,13.230094029526752,-12.593830669435189
310.0,327.73,326.51,321.5,21066.59,6717727.46,333.0328405363738,327.7005017954505,5.332338740923262,11.650542971806056,-12.636408461765587
318.52,328.94,322.05,324.99,4924.8,1599948.43,331.79548045385474,327.4997238846762,4.295756569178536,10.179585691280552,-11.767658244204032
320.13,326.6,326.5,323.11,3922.9,1267230.48,330.45925269172324,327.1745591524776,3.284693539245609,8.800607260873564,-11.03182744325591
320.39,326.09,324.24,323.01,4998.52,1616552.53,329.3132138160735,326.86607328933087,2.4471405267426576,7.529913914047382,-10.16554677460945
317.0,323.5,323.48,318.42,8504.75,2728746.78,327.6373347674468,326.2404382308614,1.396896536585416,6.303310438554989,-9.812827803939147
316.0,330.84,319.7,328.3,12219.77,3953649.86,327.73928326476266,326.3929983619088,1.3462849028538812,5.311905331414768,-7.931240857121773
328.53,369.7,328.9,356.39,35559.27,12422273.47,332.1470858394146,328.6149984832504,3.5320873561641974,4.955941736364654,-2.847708760400913
347.84,364.8,353.9,359.87,13114.65,4695664.08,336.4121495564277,330.93018378078887,5.481965775638855,5.061146544219494,0.8416384628387217
350.41,359.44,357.14,356.39,6228.08,2208751.82,339.48566500928496,332.8160960933241,6.669568915960838,5.382831018567764,2.573475794786148
354.45,373.15,356.78,371.04,7667.1,2798580.83,344.3401780847796,335.64749638270905,8.692681702070558,6.044801155268323,5.295761093604471
367.11,383.0,371.48,377.98,17776.96,6688039.27,349.51553530250584,338.78323739139887,10.732297911106969,6.982300506436053,7.499994809341832
354.56,379.0,376.7,362.95,15389.67,5610058.11,351.5823760251972,340.57336795499975,11.009008070197467,7.787642019188337,6.44273210201826
348.64,363.06,363.06,359.97,12043.46,4282488.25,352.8727797136284,342.0101555138893,10.862624199739116,8.402638455298494,4.919971488881245
356.21,370.53,359.11,361.32,12110.5,4394915.48,354.1723520653779,343.44051436471284,10.73183770066504,8.868478304371804,3.726718792586471
355.92,364.3,361.48,362.3,9924.22,3573289.38,355.42275943993513,344.83751330066053,10.585246139274602,9.211831871352365,2.7468285358444753
363.0,389.89,363.62,384.67,16356.43,6173704.59,359.92233491071437,347.788067870983,12.134267039731355,9.796318905028164,4.675896269406383
383.0,399.85,388.0,394.6,14206.16,5570564.08,365.257360309066,351.2556183990595,14.001741910006501,10.637403506023832,6.728676807965339
381.01,399.91,387.18,395.1,14778.37,5800694.75,369.84853564613275,354.5033503695005,15.345185276632265,11.57895986014552,7.532450832973488
388.33,409.0,394.96,409.0,9656.3,3825649.71,375.87183785442,358.54013923102,17.331698623399973,12.729507612796413,9.20438202120712
400.0,424.95,418.8,416.08,20835.19,8641355.07,382.05770895373996,362.80235113983446,19.255357813905505,14.034677653018235,10.441360321774539
408.91,419.79,416.98,416.28,8304.87,3448586.43,387.3226768070107,366.7636584628106,20.55901834420007,15.339545791254602,10.438945105890934
415.13,454.36,415.36,451.68,28322.47,12399633.04,397.2238034520859,373.0537578359371,24.170045616148798,17.105645756233443,14.12879971983071
403.0,467.8,452.99,435.87,29628.96,12814616.39,403.16937215176495,377.7068128110538,25.462559340711152,18.777028473128986,13.371061735164332
422.03,442.97,436.08,435.8,11227.18,4885667.86,408.18946874380117,382.01001186208765,26.17945688171352,20.257514154845893,11.843885453735254
428.42,448.12,432.89,442.37,13155.98,5806064.93,413.4480120139856,386.48112209452637,26.96688991945922,21.59938930776856,10.735001223381317
442.94,464.99,443.36,463.61,17598.64,8006856.52,421.1652409349109,392.19437230974756,28.970868625163348,23.073685171247522,11.794366907831652
436.89,465.0,464.5,455.1,23311.2,10597761.52,426.38597309877076,396.8540484349521,29.531924663818643,24.36533306976175,10.333183188113786
448.75,458.84,455.63,456.01,6551.59,2979011.75,430.94351569895986,401.23597077310444,29.707544925855416,25.433775440980487,8.547538969749858
453.5,466.64,455.87,463.0,12837.8,5902097.11,435.87528251450453,405.81108404917137,30.064198465333163,26.35986004585103,7.4086768389642685
452.03,465.9,462.99,460.96,6710.68,3097007.27,439.7344698199654,409.89618893441843,29.838280885546965,27.05554421379022,5.565473343513489
433.83,462.0,461.8,441.48,16556.94,7399332.35,440.00301292458613,412.2357304948322,27.767282429753948,27.19789185698297,1.1387811455419552
425.52,450.0,442.54,437.56,18774.32,8188958.32,439.6271647823421,414.11160231003004,25.51556247231207,26.861425980048793,-2.6917270154734467
433.06,443.58,438.07,436.15,7980.12,3490906.28,439.0922163542895,415.74407621299093,23.348140141298586,26.15876881229875,-5.621257342000327
434.43,445.52,435.18,443.34,6926.87,3048303.13,439.74572153055266,417.7882187157325,21.957502814820145,25.318515612803033,-6.722025595965775
442.5,459.54,442.5,455.71,10117.43,4589002.87,442.20176437200615,420.59723955160445,21.604524820401707,24.57571745432277,-5.942385267842127
448.0,458.33,455.42,455.5,2866.07,1299892.21,444.2476467763129,423.1826292144487,21.06501756186418,23.873577475831055,-5.617119827933749
407.25,457.45,455.51,417.42,26407.73,11276027.93,440.12031650303396,422.7557677911562,17.364548711877774,22.571771723040403,-10.414446022325258
410.5,425.42,417.11,423.29,6833.96,2864576.24,437.5310370410287,422.79534054736683,14.735696493661862,21.004556677164697,-12.537720367005669
417.01,429.86,421.57,420.7,7435.09,3151306.04,434.94164672702425,422.6401301364508,12.301516590573442,19.26394865984645,-13.924864138546013
418.55,433.17,420.81,430.04,10134.54,4321235.8,434.187547230559,423.18826864486186,10.999278585697141,17.61101464501659,-13.223472118638895
420.75,434.97,431.7,427.05,7637.42,3281609.6,433.08946304124225,423.47432281931657,9.615140221925685,16.01183976039841,-12.793399076945448
419.99,433.89,426.09,430.57,6585.13,2811931.1,432.70185334258963,423.9999285364042,8.701924806185446,14.549856769555817,-11.695863926740742
427.2,436.0,430.89,434.98,3735.62,1617803.31,433.0523374437297,424.8132671633373,8.239070280392411,13.287699471723135,-10.097258382661447
430.42,435.99,434.87,433.74,2908.35,1260194.29,433.15813168315594,425.47450663271974,7.683625050436206,12.16688458746575,-8.96651907405909
424.06,434.09,433.2,430.85,4504.52,1930486.92,432.80303450113195,425.87269132659236,6.930343174539587,11.11957630488052,-8.378466260681865
428.44,435.86,430.79,433.97,5700.13,2467176.88,432.982567654804,426.47249196906705,6.510075685736922,10.1976761810518,-7.375200990629757
429.5,435.39,434.17,431.89,3862.38,1668756.45,432.8144803232957,426.8737888602473,5.940691463048381,9.346279237451117,-6.811175548805473
426.54,432.67,432.45,431.84,5326.67,2291148.77,432.6645602735579,427.2416563520809,5.42290392147703,8.561604174256301,-6.277400505558543
429.25,457.79,429.99,457.79,15940.74,7127390.53,436.53001253916443,429.5044966222972,7.025515916867221,8.254386522778486,-2.4577412118225297
444.51,465.0,457.0,451.32,10258.75,4654917.52,438.8053952254469,431.1204598354604,7.684935389986492,8.140496296220087,-0.91112181246719
446.68,454.0,452.02,449.95,4330.04,1947311.14,440.51994980614734,432.51524058838925,8.00470921775809,8.113338880527689,-0.2172593255391959
440.8,449.89,448.84,447.21,3987.37,1772542.11,441.54918829750926,433.60374128554565,7.9454470119636085,8.079760506814873,-0.2686269897025291
438.0,451.13,448.79,448.99,7902.84,3519698.03,442.69392855943096,434.74346415328307,7.950464406147887,8.053901286681477,-0.20687376106717892
442.88,448.0,448.0,446.27,4096.26,1826314.47,443.24409339644154,435.59728162341025,7.646811773031288,7.972483383951439,-0.6513432218403015
424.5,438.35,434.89,432.53,9997.31,4297337.64,441.5957713354505,435.3700755772317,6.225695758218762,7.6231258588049045,-2.794860201172284
427.0,434.0,432.64,429.22,4388.51,1889729.91,439.69180651461187,434.9145144233627,4.777292091249194,7.053959105293762,-4.553334028089136
365.0,429.8,429.55,372.85,35218.44,13985318.0,429.40845166621006,430.317142984595,-0.9086913183849674,5.461429020558016,-12.740240677885966
352.0,387.5,360.0,386.43,23675.75,8790996.62,422.79638217910076,427.0662435042546,-4.26986132515384,3.5151709514156444,-15.57006455313897
376.0,391.14,387.28,382.85,7962.09,3050025.47,416.65078492077754,423.7909662076431,-7.140181286865584,1.384100503759398,-17.048563581249965
373.63,388.5,380.16,385.0,6968.7,2662265.2,411.7814333945041,420.91756130337325,-9.136127908869128,-0.7199451787663077,-16.83236546020564
375.59,386.92,385.47,379.88,6854.8,2619071.74,406.8735205645804,417.8777419475678,-11.004221382987396,-2.776800419610526,-16.45484192675374
372.53,422.98,376.77,410.93,24594.14,9829484.37,407.49759432387566,417.3630943958961,-9.865500072020438,-4.19454035009251,-11.341919443855858
404.59,421.25,418.9,410.03,9301.69,3840395.14,407.8871951971255,416.8199022184223,-8.932707021296835,-5.142173684333375,-7.5810666739269195
374.45,410.07,409.42,381.78,14308.54,5581017.46,403.87070362833697,414.22435390594654,-10.353650277609574,-6.184469002988616,-8.338362549241918
381.05,395.0,382.85,386.92,7020.14,2725952.77,401.26290307013124,412.2018091721727,-10.938906102041472,-7.1353564227991875,-7.607099358484568
385.36,405.97,386.37,402.5,5356.26,2139150.54,401.4532256747264,411.4831566409007,-10.029930966174277,-7.7142713314742055,-4.631319269400143
385.5,402.31,402.16,392.58,7943.7,3131070.89,400.0881140324608,410.08292281564877,-9.994808783187977,-8.17037882181696,-3.6488599227420337
386.2,397.7,390.1,390.66,6361.63,2497097.16,398.6376349505437,408.64418779226736,-10.006552841723646,-8.537613625798299,-2.937878431850695
390.31,397.0,391.77,395.0,4234.46,1669789.13,398.0779988043062,407.63350721506237,-9.555508410756147,-8.74119258278987,-1.6286316559325549
376.0,395.56,394.62,379.16,11329.82,4329530.76,395.1675374497975,405.5243585324651,-10.35682108266758,-9.064318282765411,-2.5850055998043366
363.73,383.99,379.55,379.44,13500.22,5067927.64,392.7479163036748,403.5921838263565,-10.844267522681719,-9.420308130748673,-2.847918783866092
372.95,380.42,378.12,376.6,2351.12,887062.39,390.2636214877248,401.592762802182,-11.329141314457218,-9.802074767490382,-3.0541330939336717
367.77,379.3,376.38,370.0,3752.13,1407869.8,387.14614125884407,399.2525581501685,-12.106416891324443,-10.262943192257195,-3.686947398134496
366.53,378.2,368.49,371.5,7005.04,2610393.92,384.73904260363724,397.19681310200787,-12.457770498370621,-10.701908653479881,-3.51172368978148
369.73,375.0,371.79,373.18,5655.12,2109726.06,382.9607283569238,395.41778990926656,-12.457061552342736,-11.052939233252454,-2.8082446381805646
365.0,374.0,373.05,367.64,7030.2,2602788.49,380.60369322508933,393.3601758419135,-12.756482616824144,-11.393647909966793,-2.7256694137147015
367.95,391.88,368.4,390.0,13133.51,5017103.32,382.0492788827679,393.11127392769765,-11.061995044929745,-11.327317336959384,0.530644584059278
382.99,389.5,388.0,385.88,7247.88,2806294.0,382.63862059311134,392.57562400712743,-9.93700341401609,-11.049254552370726,2.2245022767092735
371.35,384.98,384.97,374.27,5702.07,2146630.0,381.3511405018634,391.2196518584513,-9.868511356587874,-10.813105913214157,1.8891891132525664
373.04,380.0,375.39,375.4,2855.74,1073830.87,380.43558042465366,390.0478257948623,-9.612245370208655,-10.572933804613058,1.9213768688088066
369.99,378.99,375.0,371.16,6907.71,2586381.88,379.00856805163,388.6487275878354,-9.64015953620543,-10.386378950931533,1.4924388294522046
369.12,377.0,370.95,373.16,5724.8,2136759.49,378.1087883513792,387.5014144331809,-9.392626081801723,-10.187628377105572,1.5900045906076983
372.12,383.85,373.69,379.86,9979.76,3782707.13,378.3782055280901,386.93538373442675,-8.55717820633663,-9.861538342951784,2.6087202732303076
373.54,380.5,379.34,377.99,6953.11,2624697.92,378.3184816006917,386.2727627170618,-7.954281116370112,-9.48008689763545,3.0516115625306774
377.07,383.0,377.98,382.88,5714.98,2177591.75,379.0202536621238,386.02144696024243,-7.001193298118608,-8.984308177732082,3.966229759226948
382.0,390.08,383.0,389.51,6936.51,2684911.84,380.6340607910279,386.27985829652073,-5.645797505492851,-8.316606043284235,5.341617075582768
390.59,404.0,390.99,403.95,9555.92,3805192.6,384.221128361639,387.5887576819636,-3.3676293203246246,-7.326810698692313,7.918362756735377
393.4,409.71,405.5,399.0,7876.6,3166241.01,386.49480092138685,388.43403489070704,-1.9392339693201848,-6.249295352817887,8.620122766995404
396.0,407.8,399.5,406.47,8208.39,3312534.49,389.56790847194276,389.7700323062102,-0.20212383426746783,-5.039861049107803,9.675474429680671
404.0,421.11,407.51,415.52,11273.65,4679988.35,393.56053793779773,391.67743732056505,1.8831006172326852,-3.6552687158397057,11.07673866614478
413.4,424.9,415.59,420.31,8537.45,3588829.87,397.67583979352116,393.7983678894121,3.877471904109086,-2.1487205918499472,12.052384991918068
414.0,422.0,421.15,419.27,4968.2,2082054.85,400.9980182868256,395.6851554531594,5.312862833666202,-0.656403906746717,11.938533480825837
419.5,443.96,419.98,440.24,10802.06,4678345.04,407.0352462426986,398.9855143084809,8.049731934217675,1.084823261446162,13.929817345543027
426.0,447.99,434.63,437.7,10244.17,4488830.12,411.75290066689877,401.8532539893342,9.89964667756459,2.8477879446698484,14.103717465789483
431.15,439.5,438.33,437.97,5823.89,2543672.13,415.786300564299,404.52856850864276,11.25773205565622,4.529776766867124,13.455910577578193
414.0,440.0,438.26,420.05,10427.66,4426532.85,416.44225432363766,405.6783041746692,10.763950148968433,5.776611443287386,9.974677411362094
409.07,424.28,419.1,422.61,7236.69,3035274.03,417.3911382738472,406.93250386543446,10.458634408412763,6.713016036312463,7.4912367442006005
415.79,426.75,423.79,423.51,5541.05,2337122.92,418.3325016163322,408.16046654206895,10.172035074263249,7.4048198439026205,5.534430460721257
418.01,428.38,423.38,427.8,4310.49,1825687.5,419.7890398292042,409.615246798212,10.173793030992215,7.958614481320541,4.4303570993433485
428.22,435.0,432.0,431.06,4119.77,1776990.19,421.5230337016343,411.2037470353815,10.319286666252765,8.430748918306985,3.777075495891559
422.29,435.0,431.07,432.16,3435.21,1475149.23,423.15949005522896,412.7560620697977,10.403427985431279,8.825284731731845,3.1562865073988675
428.12,440.99,430.26,436.62,8260.08,3599439.36,425.23033773903984,414.52376117573857,10.706576563301269,9.20154309804573,3.0100669305110763
427.01,437.5,436.75,433.31,6763.52,2922909.82,426.47336270226447,415.91533442198016,10.558028280284304,9.472840134493445,2.170376291581718
424.0,434.5,433.33,425.18,5220.05,2244122.04,426.274383824993,416.6016059462779,9.672777878715067,9.51282768333777,0.31990039075459364
415.85,424.47,422.4,420.27,7304.22,3069008.4,425.35063246730175,416.87333883914624,8.477293628155508,9.305720872301318,-1.6568544882916214
407.55,423.9,420.29,409.97,7474.02,3114003.54,422.9843813184861,416.3619804066169,6.622400911869192,8.769056880214894,-4.293311936691403
382.0,408.98,408.18,398.5,16205.36,6450215.35,419.2175534233344,415.03887074686753,4.178682676466849,7.8509820394652845,-7.344598725996871
393.11,412.31,399.77,404.78,5659.13,2292269.65,416.9963913582059,414.2789543952477,2.7174369629582316,6.824273024163875,-8.213672122411287
403.03,414.96,406.15,414.76,5793.31,2375720.45,416.6523311492512,414.3145874030071,2.3377437462440867,5.9269671685799175,-7.178446844671662
408.46,414.99,413.96,412.13,5549.37,2283231.18,415.9565878955203,414.15276611389544,1.8038217816248334,5.102338091188901,-6.597032619128136
408.75,413.51,412.14,412.66,4832.17,1987918.75,415.44942052697866,414.04219084619945,1.40722968077921,4.363316409106964,-5.912173456655507
409.31,416.9,412.99,416.5,5105.04,2110300.04,415.6110481382127,414.224250783518,1.3867973546946928,3.768012598224509,-4.762430487059633
415.11,421.91,416.0,418.1,5905.9,2476673.27,415.9939638092569,414.51134331807225,1.4826204911846617,3.3109341768165397,-3.656627371263756
406.59,420.93,419.14,410.47,4577.67,1890411.55,415.1441232232174,414.2119845537706,0.9321386694467719,2.8351750753425864,-3.806072811791629
409.67,417.0,409.95,412.64,3254.44,1344134.95,414.7588734965685,414.0955412534913,0.6633322430772068,2.4008065088895107,-3.474948531624608
410.5,415.22,412.99,413.85,4217.13,1743744.96,414.61904680478875,414.077353012492,0.5416937922967691,2.0289839655709625,-2.974580346548387
412.15,417.43,414.83,415.89,4500.81,1870078.95,414.8145780655905,414.21162315971486,0.6029549058756629,1.7437781536319026,-2.2816464955124793
413.15,416.61,415.84,416.49,4065.34,1687474.91,415.07233528626887,414.38039181455076,0.6919434717181048,1.533411217249143,-1.6829354910620764
415.66,419.0,416.52,418.49,3703.74,1548565.13,415.5981298576121,414.68480723569513,0.9133226219169615,1.4093934981827068,-0.9921417525314906
403.34,418.49,418.47,408.21,6324.84,2593429.99,414.4614944949025,414.2051918849029,0.2563026099996364,1.1787753205460927,-1.8449454210929126
404.1,409.95,407.5,408.94,2840.41,1155762.48,413.61203380337906,413.81517767120636,-0.20314386782729343,0.9023914828714155,-2.211070701397418
406.6,412.0,408.36,411.34,2555.36,1047500.89,413.26249014132077,413.63183117704295,-0.36934103572218646,0.648044979152695,-2.034772029749763
406.5,411.96,410.62,410.99,3491.93,1429011.16,412.91287627342524,413.4361399787435,-0.523263705318243,0.4137832422585074,-1.8740938951535007
410.35,416.99,411.15,415.89,3863.92,1603062.46,413.37089530828285,413.6179073877255,-0.2470120794426407,0.28162417791827776,-1.057272514721837
413.44,419.0,416.39,417.22,4908.2,2043615.33,413.96306526085476,413.8847290627088,0.07833619814596204,0.24096658196381462,-0.32526076763570516
412.85,418.15,417.62,415.96,2766.79,1151083.01,414.27028598995406,414.03845283584144,0.2318331541126213,0.23913989639357597,-0.014613484561909362
412.0,416.92,415.17,416.25,2550.63,1058887.1,414.57485737611495,414.20227114429764,0.37258623181730854,0.2658291634783225,0.21351413667797203
414.0,416.99,415.6,416.77,1251.01,520246.85,414.91257162594343,414.3924732817571,0.5200983441863514,0.3166829996199283,0.40683068913284615
415.77,427.99,416.96,424.3,5033.3,2132703.21,416.3567913757983,415.1263641497751,1.2304272260232096,0.4994318449005847,1.46199076224525
420.32,424.77,424.62,422.05,3227.79,1364444.78,417.2326696256755,415.6392260646066,1.5934435610689093,0.7182341881342498,1.750418745869319
407.22,424.37,422.87,415.4,5894.96,2448940.42,416.95072045249464,415.62150561537646,1.3292148371181725,0.8404303179310344,0.9775690383742761
408.59,415.93,415.43,413.09,4785.87,1974453.35,416.3567634598032,415.4339866809041,0.9227767788990491,0.8568996101246373,0.13175433754882349
411.4,416.99,413.68,415.51,3669.08,1522442.48,416.226492158295,415.43961729713345,0.7868748611615501,0.8428946603320199,-0.11203959834093946
413.42,416.99,414.66,415.38,3662.38,1521987.64,416.09626259548037,415.4352012010495,0.6610613944308739,0.8065280071517907,-0.29093322544183375
416.01,420.0,416.31,419.19,2052.82,858816.08,416.57222219617574,415.71333444541614,0.8588877507596067,0.816999955873354,0.08377558977250543
416.1,419.44,419.35,419.0,1302.3,544167.96,416.94572647368716,415.95679115316307,0.9889353205240923,0.8513870288035018,0.27509658344118093
416.0,419.85,418.51,418.65,3434.14,1436042.23,417.2079224008122,416.1562881047806,1.0516342960316365,0.8914364822491287,0.3203956275650155
416.61,423.0,418.81,422.6,3934.8,1656378.77,418.0374728006872,416.6336000970191,1.403872703668128,0.9939237265329286,0.8198979542703988
420.0,422.9,422.71,421.63,2389.51,1007355.42,418.59016929288924,417.0037037935362,1.5864654993530394,1.1124320810969508,0.9480668365121772
418.09,421.99,420.62,419.84,3093.89,1301132.34,418.78245094013704,417.21379980882983,1.568651131307206,1.203675891139002,0.7299504803364081
416.26,423.99,419.99,418.13,4501.64,1893915.56,418.6820738724237,417.28166648965725,1.4004073827664456,1.2430221894644908,0.31477038660390955
412.0,418.71,417.75,418.37,3578.63,1488490.68,418.63406250743543,417.3622837867197,1.2717787207157585,1.2487734957147445,0.04601045000202797
417.2,421.79,418.59,420.77,1735.02,728035.88,418.9626682755223,417.61470720992565,1.3479610655966212,1.2686110096911198,0.15870011181100274
418.0,422.8,420.4,422.08,3461.33,1455970.96,419.44225777159573,417.9454696388201,1.4967881327756345,1.314246434308023,0.3650833969352232
421.0,426.67,422.79,425.91,6052.84,2569227.44,420.43729503750404,418.5354348507594,1.9018601867446705,1.4317691847953526,0.9401820038986357
422.27,426.0,425.32,423.26,3888.13,1648750.52,420.8715573394265,418.88540263959203,1.986154699834458,1.542646287803174,0.887016824062568
420.57,425.35,423.6,424.51,3844.83,1629295.05,421.4313177487455,419.30203948110375,2.12927826764178,1.6599726837708955,0.9386111677417692
423.07,430.0,424.4,429.25,4378.6,1871353.05,422.63419194124623,420.0389254454665,2.5952664957797538,1.8470314461726673,1.4964700992141728
427.12,432.87,429.29,430.68,1824.13,784282.5,423.87200856566983,420.82715319024675,3.044855375423083,2.0865962320227505,1.916518286800665
424.24,430.91,430.18,426.75,1482.15,633684.98,424.3147764786437,421.2658825835618,3.0488938950819033,2.279055764634581,1.5396762608946446
425.8,430.01,427.15,428.07,3175.38,1357320.94,424.892503174237,421.7698912810757,3.12261189316132,2.447766990339929,1.3496898056427824
426.24,436.82,428.14,435.25,3734.22,1606377.98,426.4859642243544,422.76841785284785,3.7175463715065575,2.7017228665732547,2.0316470098666057
433.11,444.0,435.7,441.25,7279.21,3192599.47,428.7573543436845,424.13742393782206,4.619930405862419,3.085364374431088,3.0691320628626624
440.0,452.11,441.99,451.0,5394.19,2405825.02,432.1792998292715,426.1272443868723,6.052055442399194,3.6787025880247097,4.746705708748968
442.96,451.36,451.0,447.8,5482.08,2452914.54,434.58248447092205,427.7326336915484,6.849850779373639,4.312932226294496,5.073837106158287
444.46,452.18,447.16,451.31,2229.62,998886.31,437.1559483984725,429.47910526995224,7.676843128520261,4.98571440673965,5.3822574435612225
447.06,470.02,451.92,459.4,7012.4,3211111.55,440.5781101833229,431.6954678425484,8.88264234077451,5.765099993546622,6.235084694455775
455.13,469.47,460.03,465.99,5508.19,2543834.74,444.48763169358097,434.2358035579152,10.25182813566579,6.662445621970456,7.178765027390666
462.13,469.87,462.29,468.0,4611.27,2146442.6,448.1049191253378,436.7368551462178,11.368063979119995,7.6035692934003665,7.528989371439257
445.42,469.03,467.39,447.46,6747.73,3083587.06,448.00570079836274,437.5311621724239,10.474538625938862,8.177763159908066,4.593550932061593
435.0,451.0,445.39,450.0,8725.35,3879872.31,448.3125160601531,438.45477978928136,9.857736270871726,8.513757782100798,2.6879569775418553
445.62,456.0,449.94,454.77,2924.98,1321180.97,449.30597512782185,439.66331461970503,9.642660508116819,8.739538327304002,1.8062443616256338
446.5,456.9,456.53,446.7,2413.28,1088703.36,448.90505587738767,440.18455057380095,8.72050530358672,8.735731722560546,-0.030452837947652966
446.84,453.78,448.43,451.4,1180.66,532738.45,449.2888934347127,441.01532460537123,8.273568829341457,8.643299143916728,-0.7394606291505426
438.59,453.8,452.99,443.54,6326.81,2808139.14,448.40444829091075,441.20233759756593,7.202110693344821,8.355061453802346,-2.30590152091505
440.78,452.0,444.06,451.7,5568.02,2492642.46,448.91145624615524,441.97994221996845,6.93151402618679,8.070351968279235,-2.277675884184891
444.15,451.68,451.18,446.3,3295.73,1473942.97,448.5096937467468,442.2999464999708,6.209747246775976,7.698231023978583,-2.976967554405215
445.11,450.0,447.36,448.82,2366.93,1059530.04,448.5574331703242,442.7829134258989,5.774519744425277,7.313488768067923,-3.0779380472852917
447.03,463.97,448.5,459.73,5517.34,2508091.25,450.276289605659,444.03825317212863,6.23803643353034,7.098398301160406,-1.7207237352601332
455.95,461.0,458.98,458.15,1989.03,911630.56,451.4876296663268,445.0835677519709,6.404061914355907,6.959531023799507,-1.1109382188872008
455.95,459.69,458.97,457.81,1294.05,591905.16,452.4603020253535,446.0262664370101,6.434035588343363,6.854431936708279,-0.8407926967298316
455.62,464.79,457.75,461.63,3517.48,1617041.39,453.8710247906837,447.1820985527872,6.68892623789651,6.821330796945926,-0.2648091180988317
447.38,463.0,461.49,449.91,5664.75,2571495.49,453.2616363613477,447.38416532665474,5.877471034692974,6.6325588444953345,-1.5101756196047216
450.32,457.99,450.88,452.01,3344.72,1517420.38,453.0690769211404,447.72681974690255,5.3422571742378295,6.374498510443835,-2.0644826724120104
448.88,455.09,452.95,454.92,3404.27,1538456.69,453.353834317888,448.2596479137987,5.094186404089328,6.118436089172934,-2.048499370167212
